"names_tomatch","nest","fixed_best","min_fixed","partial_best","min_partial","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45"
"sabotsinameana","MG11102","sabotsy namehana",3,"sabotsy namehana",3,"sabotsy namehana","ambohimanambola","manandriana","fiaferana","masindray","ankadinandriana","anjeva gara","alasora","ambohimangakely","ambohimanga rova","viliahazo","ambohimalaza miray","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andoharanofotsy","MG11102","ambohimangakely",9,"ambohimangakely",9,"ambohimangakely","ambohimanambola","ambohimanga rova","ankadinandriana","alasora","manandriana","ambohimalaza miray","fiaferana","viliahazo","anjeva gara","masindray","ankadikely ilafy","talata volonondry","sabotsy namehana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatolampy tsy mahafotsy","MG11102","ambohimalaza miray",16,"ambohimalaza miray",16,"ambohimalaza miray","ankadikely ilafy","ambohimanambola","sabotsy namehana","ambohimangakely","ambohimanga rova","talata volonondry","alasora","manandriana","viliahazo","anjeva gara","masindray","ankadinandriana","fiaferana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"andranovelona","MG11102","manandriana",8,"manandriana",7,"manandriana","alasora","fiaferana","ankadinandriana","anjeva gara","ankadikely ilafy","ambohimanambola","sabotsy namehana","ambohimanga rova","viliahazo","masindray","ambohimangakely","talata volonondry","ambohimalaza miray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohijafy-itaosy","MG11102","ambohimanambola",9,"ambohimanambola",9,"ambohimanambola","ambohimangakely","ambohimanga rova","ambohimalaza miray","ankadikely ilafy","ankadinandriana","manandriana","fiaferana","masindray","alasora","sabotsy namehana","viliahazo","anjeva gara","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"androndrakely","MG11102","masindray",8,"ankadikely ilafy",6,"masindray","alasora","ambohimangakely","manandriana","anjeva gara","ankadinandriana","fiaferana","ankadikely ilafy","ambohimanambola","viliahazo","sabotsy namehana","ambohimanga rova","talata volonondry","ambohimalaza miray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatobe","MG11102","alasora",5,"ambohimanambola",4,"alasora","viliahazo","masindray","manandriana","fiaferana","anjeva gara","ambohimanambola","ambohimangakely","ambohimanga rova","ankadikely ilafy","sabotsy namehana","ankadinandriana","ambohimalaza miray","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohimanga","MG11102","ambohimangakely",4,"ambohimangakely",0,"ambohimangakely","ambohimanambola","ambohimanga rova","manandriana","fiaferana","alasora","ambohimalaza miray","anjeva gara","masindray","viliahazo","ankadinandriana","sabotsy namehana","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lzaina","MG11102","alasora",5,"ankadikely ilafy",3,"alasora","fiaferana","masindray","manandriana","viliahazo","anjeva gara","ankadinandriana","ambohimanambola","ambohimangakely","ankadikely ilafy","sabotsy namehana","ambohimalaza miray","ambohimanga rova","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ankazomanga-tsaramasay","MG11102","ankadinandriana",13,"ankadinandriana",13,"ankadinandriana","ambohimalaza miray","ambohimanga rova","ambohimangakely","manandriana","anjeva gara","ankadikely ilafy","ambohimanambola","alasora","sabotsy namehana","masindray","fiaferana","talata volonondry","viliahazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohibao","MG11102","alasora",7,"ambohimanambola",2,"alasora","ambohimanambola","masindray","ambohimangakely","ambohimanga rova","viliahazo","manandriana","fiaferana","anjeva gara","ambohimalaza miray","ankadinandriana","ankadikely ilafy","sabotsy namehana","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anosisoa","MG11102","alasora",5,"manandriana",4,"alasora","manandriana","masindray","fiaferana","viliahazo","anjeva gara","ambohimanambola","ambohimangakely","ambohimanga rova","ankadinandriana","ankadikely ilafy","sabotsy namehana","ambohimalaza miray","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"itaosy","MG11102","alasora",5,"ankadikely ilafy",3,"alasora","viliahazo","masindray","fiaferana","manandriana","anjeva gara","ambohimanambola","ambohimangakely","sabotsy namehana","ambohimanga rova","talata volonondry","ankadinandriana","ankadikely ilafy","ambohimalaza miray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ivato","MG11102","alasora",5,"alasora",3,"alasora","viliahazo","fiaferana","masindray","anjeva gara","manandriana","ambohimanambola","ambohimangakely","ambohimanga rova","ankadinandriana","ankadikely ilafy","talata volonondry","sabotsy namehana","ambohimalaza miray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohidrapeto","MG11102","ambohimangakely",7,"ambohimanambola",6,"ambohimangakely","ambohimanambola","ambohimanga rova","masindray","alasora","manandriana","viliahazo","ambohimalaza miray","fiaferana","anjeva gara","sabotsy namehana","ankadinandriana","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohimahitsy","MG11102","ambohimangakely",6,"ambohimanambola",5,"ambohimangakely","ambohimanambola","ambohimalaza miray","ambohimanga rova","viliahazo","masindray","alasora","manandriana","anjeva gara","ankadinandriana","ankadikely ilafy","fiaferana","sabotsy namehana","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mandrosoa","MG11102","manandriana",5,"manandriana",4,"manandriana","alasora","masindray","fiaferana","viliahazo","anjeva gara","ankadinandriana","ambohimanambola","ambohimanga rova","ambohimangakely","ankadikely ilafy","sabotsy namehana","talata volonondry","ambohimalaza miray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fiombonana","MG11102","fiaferana",5,"ambohimanambola",5,"fiaferana","alasora","manandriana","viliahazo","anjeva gara","masindray","ambohimanambola","sabotsy namehana","ambohimangakely","ankadinandriana","ambohimanga rova","ankadikely ilafy","ambohimalaza miray","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatomanga","MG11102","alasora",7,"ambohimangakely",3,"alasora","ambohimangakely","manandriana","fiaferana","ambohimanambola","ambohimanga rova","anjeva gara","masindray","viliahazo","ankadinandriana","sabotsy namehana","ambohimalaza miray","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anosiarivo","MG11102","alasora",7,"ankadikely ilafy",6,"alasora","viliahazo","manandriana","anjeva gara","masindray","fiaferana","ankadinandriana","ambohimanambola","ambohimanga rova","ambohimangakely","ankadikely ilafy","sabotsy namehana","ambohimalaza miray","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"talatamaty","MG11102","alasora",6,"talata volonondry",4,"alasora","viliahazo","masindray","manandriana","fiaferana","anjeva gara","talata volonondry","sabotsy namehana","ankadikely ilafy","ambohimanambola","ambohimangakely","ambohimalaza miray","ankadinandriana","ambohimanga rova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"imerimandroso","MG11102","masindray",8,"ambohimanambola",8,"masindray","ambohimanambola","manandriana","ambohimanga rova","ambohimangakely","fiaferana","viliahazo","ankadinandriana","alasora","anjeva gara","ambohimalaza miray","ankadikely ilafy","sabotsy namehana","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anosizato","MG11102","alasora",6,"manandriana",5,"alasora","viliahazo","manandriana","fiaferana","anjeva gara","masindray","ambohimanambola","ambohimangakely","ambohimanga rova","ankadinandriana","ankadikely ilafy","sabotsy namehana","ambohimalaza miray","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohimangakeky","MG11102","ambohimangakely",1,"ambohimangakely",1,"ambohimangakely","ambohimanga rova","ambohimanambola","ambohimalaza miray","anjeva gara","masindray","ankadinandriana","sabotsy namehana","manandriana","fiaferana","viliahazo","alasora","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohimanga rova","MG11102","ambohimanga rova",0,"ambohimanga rova",0,"ambohimanga rova","ambohimanambola","ambohimangakely","ambohimalaza miray","anjeva gara","ankadinandriana","alasora","sabotsy namehana","manandriana","fiaferana","viliahazo","masindray","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohitrahaba","MG11102","ambohimanambola",6,"ambohimalaza miray",4,"ambohimanambola","ambohimangakely","ambohimanga rova","manandriana","ambohimalaza miray","viliahazo","alasora","sabotsy namehana","fiaferana","anjeva gara","masindray","ankadinandriana","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambotrarahaba","MG11102","ambohimanambola",8,"ambohimalaza miray",6,"ambohimanambola","sabotsy namehana","ambohimangakely","manandriana","ambohimanga rova","anjeva gara","alasora","ambohimalaza miray","fiaferana","viliahazo","masindray","ankadinandriana","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anosiavaratra","MG11102","anjeva gara",7,"anjeva gara",7,"anjeva gara","fiaferana","alasora","ambohimanambola","manandriana","masindray","ankadinandriana","ambohimalaza miray","ambohimanga rova","viliahazo","sabotsy namehana","ambohimangakely","ankadikely ilafy","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"","MG11102","alasora",7,"alasora",0,"alasora","fiaferana","viliahazo","masindray","manandriana","anjeva gara","ambohimanambola","ambohimangakely","ankadinandriana","ankadikely ilafy","sabotsy namehana","ambohimanga rova","talata volonondry","ambohimalaza miray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ankadikely","MG11102","ankadikely ilafy",6,"ankadikely ilafy",0,"ankadikely ilafy","alasora","manandriana","masindray","ambohimangakely","fiaferana","anjeva gara","ankadinandriana","viliahazo","ambohimanambola","sabotsy namehana","ambohimalaza miray","ambohimanga rova","talata volonondry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"akadikely ilafy","MG11102","ankadikely ilafy",1,"ankadikely ilafy",1,"ankadikely ilafy","ankadinandriana","anjeva gara","masindray","alasora","manandriana","ambohimalaza miray","fiaferana","viliahazo","ambohimanambola","ambohimangakely","talata volonondry","sabotsy namehana","ambohimanga rova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antehiroka","MG11103","antehiroka",0,"antehiroka",0,"antehiroka","anosiala","mananjara","antsahafilo","mahereza","antanetibe","anjanadoria","mahitsy","ampanotokana","ambohimanjaka","mahabo","ambato","avaratsena","iarinarivo","ampangabe","fiadanana","ambohidratrimo","talatamaty","ambohitrimanjaka","merimandroso","ambatolampy","ambohipihaonana","ivato firaisana","ivato aeroport","manjakavaradrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"talatamaty","MG11103","talatamaty",0,"talatamaty",0,"talatamaty","mahitsy","ambatolampy","mananjara","fiadanana","ambato","anosiala","iarinarivo","ampangabe","mahabo","mahereza","antanetibe","avaratsena","ampanotokana","antsahafilo","anjanadoria","antehiroka","merimandroso","ambohimanjaka","ambohidratrimo","ivato firaisana","ivato aeroport","manjakavaradrano","ambohitrimanjaka","ambohipihaonana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohidratrimo","MG11103","ambohidratrimo",0,"ambohidratrimo",0,"ambohidratrimo","ambohimanjaka","ambohitrimanjaka","ambohipihaonana","ambato","iarinarivo","anosiala","antehiroka","mahitsy","merimandroso","ambatolampy","antsahafilo","mahabo","anjanadoria","avaratsena","ampangabe","mananjara","manjakavaradrano","mahereza","antanetibe","talatamaty","ivato firaisana","ampanotokana","fiadanana","ivato aeroport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ivato","MG11103","ambato",3,"ivato firaisana",0,"ambato","mahabo","mahitsy","anosiala","iarinarivo","fiadanana","avaratsena","talatamaty","ambatolampy","ampangabe","mananjara","mahereza","antanetibe","antehiroka","ivato aeroport","merimandroso","ampanotokana","antsahafilo","anjanadoria","ambohidratrimo","ivato firaisana","ambohimanjaka","manjakavaradrano","ambohipihaonana","ambohitrimanjaka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mahitsy","MG11103","mahitsy",0,"mahitsy",0,"mahitsy","mahabo","mahereza","ambato","anosiala","talatamaty","ampangabe","mananjara","avaratsena","antehiroka","iarinarivo","ambatolampy","fiadanana","antanetibe","merimandroso","ampanotokana","antsahafilo","ambohidratrimo","ambohimanjaka","anjanadoria","ivato firaisana","ambohitrimanjaka","ambohipihaonana","ivato aeroport","manjakavaradrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohitrimanjaka","MG11103","ambohitrimanjaka",0,"ambohitrimanjaka",0,"ambohitrimanjaka","ambohimanjaka","ambohipihaonana","ambohidratrimo","antehiroka","ampanotokana","mananjara","anosiala","merimandroso","ambatolampy","ampangabe","fiadanana","iarinarivo","ivato firaisana","mahitsy","mahereza","ambato","avaratsena","talatamaty","manjakavaradrano","antsahafilo","mahabo","antanetibe","anjanadoria","ivato aeroport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"merimandroso","MG11103","merimandroso",0,"merimandroso",0,"merimandroso","iarinarivo","mahitsy","mananjara","ambohimanjaka","mahabo","mahereza","anjanadoria","ambohidratrimo","antehiroka","ampangabe","antsahafilo","fiadanana","antanetibe","ambato","anosiala","talatamaty","ivato aeroport","ambohitrimanjaka","ampanotokana","manjakavaradrano","avaratsena","ambatolampy","ivato firaisana","ambohipihaonana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ivato firaisana","MG11103","ivato firaisana",0,"ivato firaisana",0,"ivato firaisana","ivato aeroport","avaratsena","anosiala","ambohimanjaka","fiadanana","ambohipihaonana","antehiroka","iarinarivo","ampanotokana","mananjara","ambohidratrimo","talatamaty","ambohitrimanjaka","mahitsy","ambatolampy","ampangabe","manjakavaradrano","mahereza","anjanadoria","merimandroso","antsahafilo","mahabo","antanetibe","ambato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambato","MG11103","ambato",0,"ambatolampy",0,"ambato","mahabo","mahitsy","ambatolampy","anosiala","ampangabe","talatamaty","iarinarivo","ampanotokana","mananjara","fiadanana","mahereza","antanetibe","avaratsena","ambohidratrimo","antehiroka","antsahafilo","anjanadoria","ambohimanjaka","merimandroso","ivato aeroport","ambohipihaonana","ambohitrimanjaka","ivato firaisana","manjakavaradrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amborompotsy","MG11103","ambatolampy",7,"ambohidratrimo",7,"ambatolampy","mahitsy","ambohimanjaka","ambato","ambohidratrimo","talatamaty","ampanotokana","anosiala","antehiroka","ambohitrimanjaka","merimandroso","ampangabe","mahabo","mahereza","ambohipihaonana","anjanadoria","avaratsena","iarinarivo","ivato aeroport","mananjara","antsahafilo","antanetibe","fiadanana","ivato firaisana","manjakavaradrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohimanjaka","MG11103","ambohimanjaka",0,"ambohimanjaka",0,"ambohimanjaka","ambohitrimanjaka","ambohipihaonana","ambohidratrimo","mananjara","anosiala","antehiroka","ampangabe","merimandroso","ambatolampy","ampanotokana","fiadanana","ambato","ivato firaisana","mahitsy","mahabo","mahereza","anjanadoria","avaratsena","talatamaty","iarinarivo","antsahafilo","antanetibe","ivato aeroport","manjakavaradrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"iarinarivo","MG11103","iarinarivo",0,"iarinarivo",0,"iarinarivo","merimandroso","mananjara","fiadanana","mahabo","ambato","anosiala","talatamaty","mahitsy","ampangabe","antsahafilo","mahereza","antanetibe","anjanadoria","ambohidratrimo","antehiroka","ivato aeroport","avaratsena","ambatolampy","ivato firaisana","ampanotokana","ambohimanjaka","ambohitrimanjaka","manjakavaradrano","ambohipihaonana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anosiala","MG11103","anosiala",0,"anosiala",0,"anosiala","mananjara","antehiroka","antsahafilo","ambato","mahitsy","ampangabe","ampanotokana","fiadanana","mahabo","mahereza","anjanadoria","talatamaty","iarinarivo","ambatolampy","ambohimanjaka","antanetibe","avaratsena","ambohidratrimo","ivato firaisana","ambohipihaonana","ambohitrimanjaka","merimandroso","ivato aeroport","manjakavaradrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohibao antehiroka","MG11103","ambohidratrimo",10,"ambohidratrimo",10,"ambohidratrimo","antehiroka","ambohitrimanjaka","ambohimanjaka","ambohipihaonana","ivato aeroport","merimandroso","ampanotokana","mananjara","ambato","anosiala","iarinarivo","ivato firaisana","ambatolampy","ampangabe","antsahafilo","fiadanana","mahereza","antanetibe","anjanadoria","avaratsena","mahitsy","manjakavaradrano","mahabo","talatamaty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ivato  aeroport","MG11103","ivato aeroport",1,"ivato aeroport",1,"ivato aeroport","ivato firaisana","iarinarivo","ambatolampy","anosiala","antehiroka","merimandroso","mananjara","antsahafilo","mahabo","mahereza","ambato","anjanadoria","avaratsena","ambohidratrimo","talatamaty","ampangabe","ampanotokana","fiadanana","antanetibe","mahitsy","manjakavaradrano","ambohimanjaka","ambohipihaonana","ambohitrimanjaka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antanetibe","MG11103","antanetibe",0,"antanetibe",0,"antanetibe","ampangabe","antsahafilo","antehiroka","mananjara","ambato","anjanadoria","anosiala","talatamaty","iarinarivo","mahitsy","ampanotokana","mahabo","mahereza","avaratsena","ambatolampy","fiadanana","merimandroso","ambohidratrimo","ambohimanjaka","ivato aeroport","ivato firaisana","ambohitrimanjaka","manjakavaradrano","ambohipihaonana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ivato aeroport","MG11103","ivato aeroport",0,"ivato aeroport",0,"ivato aeroport","ivato firaisana","iarinarivo","ambatolampy","antehiroka","merimandroso","mananjara","mahabo","mahereza","ambato","anjanadoria","avaratsena","anosiala","talatamaty","ampangabe","ampanotokana","antsahafilo","fiadanana","antanetibe","ambohidratrimo","mahitsy","ambohimanjaka","manjakavaradrano","ambohipihaonana","ambohitrimanjaka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ampanotokana","MG11103","ampanotokana",0,"ampanotokana",0,"ampanotokana","ampangabe","anosiala","ambatolampy","mananjara","ambato","anjanadoria","avaratsena","antehiroka","fiadanana","antanetibe","talatamaty","mahitsy","ambohimanjaka","mahabo","mahereza","ambohipihaonana","ambohitrimanjaka","iarinarivo","ivato firaisana","merimandroso","antsahafilo","ambohidratrimo","ivato aeroport","manjakavaradrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"imerimandroso","MG11103","merimandroso",1,"merimandroso",1,"merimandroso","iarinarivo","ambohimanjaka","ambohidratrimo","antehiroka","ivato aeroport","mahitsy","ampangabe","mananjara","mahabo","mahereza","ambato","anjanadoria","anosiala","ambohitrimanjaka","ampanotokana","antsahafilo","fiadanana","antanetibe","avaratsena","talatamaty","ambatolampy","manjakavaradrano","ivato firaisana","ambohipihaonana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mahabo","MG11103","mahabo",0,"mahabo",0,"mahabo","ambato","mahitsy","ampangabe","mahereza","mananjara","anosiala","iarinarivo","antsahafilo","fiadanana","talatamaty","antehiroka","ambatolampy","antanetibe","anjanadoria","avaratsena","merimandroso","ampanotokana","ambohidratrimo","ambohimanjaka","ivato aeroport","manjakavaradrano","ambohipihaonana","ivato firaisana","ambohitrimanjaka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fiadanana","MG11103","fiadanana",0,"fiadanana",0,"fiadanana","mananjara","avaratsena","anosiala","talatamaty","iarinarivo","ampangabe","mahabo","mahereza","ambato","mahitsy","ampanotokana","anjanadoria","antehiroka","ambatolampy","antsahafilo","ambohimanjaka","antanetibe","ambohipihaonana","ivato firaisana","merimandroso","ambohitrimanjaka","ambohidratrimo","ivato aeroport","manjakavaradrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambatolampy tsimahafotsy","MG11103","ambatolampy",13,"ambatolampy",13,"ambatolampy","ambohidratrimo","talatamaty","ambohitrimanjaka","ambohipihaonana","ampanotokana","antsahafilo","ambohimanjaka","anosiala","ivato firaisana","mahitsy","merimandroso","ambato","avaratsena","ivato aeroport","mananjara","manjakavaradrano","mahabo","antanetibe","anjanadoria","antehiroka","iarinarivo","ampangabe","fiadanana","mahereza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ivato   aeroport","MG11103","ivato aeroport",2,"ivato aeroport",2,"ivato aeroport","ivato firaisana","iarinarivo","ambatolampy","ambohidratrimo","anosiala","antehiroka","merimandroso","mananjara","antsahafilo","mahabo","mahereza","ambato","anjanadoria","avaratsena","talatamaty","ampangabe","ampanotokana","manjakavaradrano","ambohimanjaka","fiadanana","antanetibe","ambohipihaonana","mahitsy","ambohitrimanjaka",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambohipihaonana","MG11103","ambohipihaonana",0,"ambohipihaonana",0,"ambohipihaonana","ambohitrimanjaka","ambohimanjaka","ambohidratrimo","ampanotokana","fiadanana","anosiala","antehiroka","ivato firaisana","ampangabe","ambatolampy","mananjara","ambato","avaratsena","mahitsy","manjakavaradrano","antsahafilo","mahabo","mahereza","anjanadoria","talatamaty","iarinarivo","merimandroso","antanetibe","ivato aeroport",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
